SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
100112,"STATE BANK OF INDIA",A,STK,816.05,816.05,816.05,812.15,816.05,803.95,1,1,816,
132822,"VODAFONE IDEA  LIMITED",A,STK,6.5,6.5,6.5,6.58,6.5,6.52,1,1,6,
500002,"ABB INDIA LIMITED",A,STK,5177.4,5209.7,5155,5188.25,5181.35,5146.5,812,5406,28060060,
500003,"AEGIS LOGISTICS LTD.",A,STK,688.8,704.3,686.1,701.8,700.55,691.45,483,10055,7026481,
500008,"Amara Raja Energy & Mobility L",A,STK,1013.1,1033,1001,1021.2,1020,1017.85,1823,37376,37950199,
500009,"AMBALAL SARABHAI ENTERPRISES L",X,STK,32.68,32.69,32.13,32.4,32.25,32.71,155,19522,633908,
500012,"ANDHRA PETROCHEMICALS LTD.",X,STK,49.51,50.9,49.51,50.32,50.32,49.56,392,63445,3191549,
500013,"ANSAL PROPERTIES & INFRASTRUCT",Z,STK,5.1,5.17,4.98,5.1,5.13,5.07,25,11228,57448,
500014,"UTIQUE ENTERPRISES LIMITED",X,STK,5.45,5.54,5.1,5.32,5.36,5.45,128,26496,139819,
500016,"ARUNA HOTELS LTD.",X,STK,9.19,9.19,8.8,9.12,9.13,9.13,22,1240,11106,
500020,"BOMBAY DYEING & MFG.CO.LTD.",A,STK,173.2,182,172.9,181.2,181.2,172.8,2380,177012,31692408,
500023,"ASIAN HOTELS (NORTH) LIMITED",B,STK,330.2,330.2,325.4,325.4,325.4,327.65,3,12,3957,
500027,"ATUL LTD.",A,STK,6424.45,6435.8,6363.6,6417.8,6421,6367.1,154,698,4477012,
500028,"ATV PROJECTS INDIA LTD.",X,STK,38.02,39.5,38,38.75,38.61,38.42,321,103131,4014871,
500031,"BAJAJ ELECTRICALS LTD.",A,STK,573.1,584.35,570.15,575.15,573.2,572.25,777,10355,5980342,
500032,"BAJAJ HINDUSTHAN SUGAR LIMITED",A,STK,21.31,21.75,21.1,21.53,21.53,21.23,5027,2287904,49094828,
500033,"FORCE MOTORS LTD.",A,STK,19649.95,20109.6,19466.95,19780.45,19770,19486.25,1724,5744,113678659,
500034,"BAJAJ FINANCE LIMITED",A,STK,896.85,898.8,880.05,896.5,896.5,890.45,6071,148427,132314383,
500038,"BALRAMPUR CHINI MILLS LTD.",A,STK,570,570,557,559.5,559.5,566.7,1442,23677,13300661,
500039,"BANCO PRODUCTS (INDIA) LTD.",A,STK,596.2,642.7,589.9,630.75,630.75,596.45,4324,85350,53259915,
500040,"ADITYA BIRLA REAL ESTATE LIMIT",A,STK,1817.6,1837.9,1807.1,1817,1829.2,1818,216,1171,2134149,
500041,"BANNARI AMMAN SUGARS LTD.",B,STK,3735,3759,3631,3652.8,3640,3697.75,123,427,1562475,
500042,"BASF INDIA LTD.",A,STK,4645.25,4698.4,4634.2,4689.25,4698.4,4660.55,74,329,1538848,
500043,"BATA INDIA LTD.",A,STK,1168.5,1189.2,1144.9,1163.5,1178.35,1158.35,2020,20818,24272273,
500048,"BEML LTD.",A,STK,4098.95,4114.55,4042.6,4101.45,4101.45,4078.45,1887,11107,45391098,
500049,"BHARAT ELECTRONICS LTD.",A,STK,377.15,381.05,377.15,378.7,378.7,376.7,14576,1300244,491799632,
500052,"BHANSALI ENGINEERING POLYMERS",B,STK,106.95,107.65,106.5,107.3,107.3,106.35,161,10033,1074261,
500058,"BIHAR SPONGE IRON LTD.",XT,STK,13.98,13.98,13.16,13.41,13.52,13.54,69,37402,501995,
500059,"BIL VYAPAR LIMITED",T,STK,12.52,12.52,12.02,12.49,12.49,11.93,56,20074,248735,
500060,"Birla Cable Limited",T,STK,158.85,159.4,157.1,158.95,158.95,159.05,13,431,68493,
500067,"BLUE STAR LTD.",A,STK,1946,1968.95,1940.55,1960.25,1960.25,1938.7,1330,9428,18473066,
500068,"DISA INDIA LTD.",B,STK,13660,13749,13660,13719.6,13700,13606.35,16,16,219183,
500069,"QUEST CAPITAL MARKETS LIMITED",X,STK,351,354.8,345.5,354.8,354.8,353.5,13,2568,898654,
500074,"BPL LTD.",B,STK,81.8,90.4,80.9,86.6,87.3,79.14,688,35546,3072761,
500078,"ORIENTAL AROMATICS LIMITED",B,STK,332,341,332,337.9,339.5,332,79,654,219694,
500083,"CENTURY EXTRUSIONS LTD.",B,STK,22.13,22.13,21.37,22.01,21.99,22.29,225,36575,803186,
500084,"CESC LTD.",A,STK,157,157.55,154.7,155.05,155.05,156.7,1097,59130,9201530,
500085,"CHAMBAL FERTILISERS & CHEMICAL",A,STK,560,580.55,554.95,569.6,569.6,558.6,3564,129768,74329037,
500086,"EXIDE INDUSTRIES LTD.",A,STK,416.1,420.5,412.25,418.75,418.75,416.1,2926,131944,55003839,
500087,"CIPLA LTD.",A,STK,1568.15,1595.9,1568.15,1579,1580.8,1568.95,1042,14246,22574477,
500089,"DIC INDIA LTD.",B,STK,588.45,602,577.05,594.55,602,580.4,21,57,33738,
500092,"CRISIL LTD.",A,STK,5047.85,5080,4983.75,5059.9,5025,5043.7,189,583,2941854,
500093,"CG Power and Industrial Soluti",A,STK,747.1,757.2,731.35,733.6,733.6,739.35,13458,480268,357189766,
500096,"DABUR INDIA LTD.",A,STK,546,549,541.15,543.4,543.4,545,2599,79963,43525024,
500097,"DALMIA BHARAT SUGAR AND INDUST",B,STK,385,389,382.05,387.85,389,377.8,804,15400,5939789,
500101,"ARVIND LTD.",A,STK,289.95,291.5,285.6,289.95,290.6,288.95,683,24369,7039556,
500103,"BHARAT HEAVY ELECTRICALS LTD.",A,STK,215.45,217.3,214.25,216.9,216.9,215.05,2323,153260,33099103,
500104,"HINDUSTAN PETROLEUM CORPORATIO",A,STK,382.05,391.65,382.05,387.2,387.2,384.7,2073,66499,25787710,
500106,"IFCI LTD.",A,STK,53.41,54,53.11,53.45,53.32,53.09,1328,270571,14485762,
500108,"MAHANAGAR TELEPHONE NIGAM LTD.",B,STK,44.17,45.7,44,44.95,44.95,44.11,2002,528220,23710655,
500109,"MANGALORE REFINERY & PETROCHEM",A,STK,127.15,128.4,126.7,127.2,127.25,126.7,735,54337,6919320,
500110,"CHENNAI PETROLEUM CORPORATION",A,STK,692.2,709.65,692.2,698.6,695.7,699.9,2698,56860,39894795,
500112,"STATE BANK OF INDIA",A,STK,805,813.2,803.1,812.15,812.15,803.95,9977,187814,152141067,
500113,"STEEL AUTHORITY OF INDIA LTD.",A,STK,123.45,130,123.45,129.75,129.75,123.05,6398,1079313,137883109,
500114,"TITAN COMPANY LIMITED",A,STK,3600,3697,3593,3691.4,3680.4,3617.95,1943,12751,46746308,
500116,"IDBI BANK LTD.",A,STK,90.36,91.18,89.09,90.58,90.58,89.19,3373,504596,45579380,
500117,"DCW LTD.",A,STK,74.54,78.31,74.54,76.98,76.98,74.49,557,76959,5880579,
500119,"DHAMPUR SUGAR MILLS LTD.",B,STK,140.75,140.75,136,138.85,139.4,139.05,921,39306,5427474,
500120,"DIAMINES & CHEMICALS LTD.",B,STK,366,396.55,366,378.85,379,358.8,243,1427,541160,
500123,"ELANTAS BECK INDIA LTD.",B,STK,10908.1,10998.75,10761,10971,10971,10930.25,44,99,1079637,
500124,"DR.REDDYS LABORATORIES LTD.",A,STK,1253.45,1265.95,1247.2,1262.55,1262.55,1257.3,4306,93293,117741338,
500125,"E.I.D.-PARRY (INDIA) LTD.",A,STK,1105,1131,1103.7,1123.8,1123.8,1104.55,1397,13211,14828957,
500126,"PROCTER & GAMBLE HEALTH LIMITE",A,STK,6387.05,6387.05,6300.3,6322,6328.6,6321.25,49,118,748747,
500128,"ELECTROSTEEL CASTINGS LTD.",A,STK,97.77,102.15,97.77,101.13,101.06,99.14,1061,120923,12220458,
500133,"ESAB INDIA LTD.",A,STK,5108.45,5121.1,5083.55,5103.45,5119.2,5102.1,50,82,418461,
500135,"EPL LIMITED",A,STK,220.15,236.7,220.15,232.35,232.85,222.1,2839,125654,29195914,
500136,"ESTER INDUSTRIES LTD.",B,STK,110.9,120.45,110.8,119.1,119.1,111,989,66564,7856074,
500142,"FGP LTD.",X,STK,9.75,9.97,9.4,9.41,9.79,9.56,37,9623,90807,
500143,"PH CAPITAL LTD.",X,STK,186.55,194.5,186.55,188,188,186.55,36,941,177339,
500144,"FINOLEX CABLES LTD.",A,STK,864.05,867,851.85,858.25,858.25,859.2,799,10895,9384250,
500147,"JOHN COCKERILL INDIA LIMITED",B,STK,4375.05,4560,4375.05,4444.75,4432,4395.65,517,4930,22056293,
500148,"UFLEX LTD.",B,STK,556.25,556.25,545.45,548.3,548.3,543.05,130,1511,828987,
500150,"FOSECO INDIA LTD.",B,STK,6115.9,6388,6000.2,6327.8,6336,6022.3,401,1366,8593363,
500151,"GOLDEN TOBACCO LTD.",Z,STK,34.1,36.49,34.1,36.4,36.4,35.58,11,358,12445,
500153,"GANESH BENZOPLAST LTD.",B,STK,99.74,99.74,97.26,97.63,97.63,98.28,134,4766,467188,
500159,"METROGLOBAL LIMITED",X,STK,133.85,133.85,126,128.7,126,129,26,633,82274,
500160,"GTL LTD.",B,STK,9.48,9.48,9.13,9.22,9.25,9.29,340,50279,463717,
500163,"GODFREY PHILLIPS INDIA LTD.",A,STK,10099.95,10420,10032,10197.5,10197.5,10061.3,11262,57982,590899193,
500164,"GODREJ INDUSTRIES LTD.",A,STK,1194.95,1206.65,1187.55,1200.6,1197.6,1198.75,310,3258,3902087,
500165,"KANSAI NEROLAC PAINTS LTD.",A,STK,241.35,246.8,241.35,244.9,244.9,241.7,298,8092,1970978,
500166,"GOODRICKE GROUP LTD.",X,STK,196.95,199.35,195.05,196.5,196.5,196.95,65,2599,511692,
500168,"GOODYEAR INDIA LTD.",B,STK,982.75,988,979,980.4,980,987.6,599,4803,4710374,
500170,"GTN INDUSTRIES LTD.",X,STK,24.41,24.78,23.5,24.57,24.78,24.41,20,1213,29035,
500171,"GHCL LTD.",A,STK,557.75,571.25,557.75,568.2,571.25,558.95,226,3995,2249357,
500173,"GFL LIMITED",B,STK,61.21,61.29,60.3,60.57,60.31,60.21,133,4796,291148,
500174,"GUJARAT LEASE FINANCING LTD.",T,STK,6.34,6.34,6.1,6.19,6.2,6.34,7,26,161,
500178,"HARIG CRANKSHAFTS LTD.",XT,STK,3.01,3.01,3.01,3.01,3.01,2.87,9,58,174,
500179,"HCL INFOSYSTEMS LTD.",T,STK,15.9,16.04,15.46,16.04,16.04,15.28,256,24470,388398,
500180,"HDFC BANK LTD.",A,STK,947.25,956.3,940,953.8,953.8,944.4,17712,421542,399483806,
500182,"HERO MOTOCORP LTD.",A,STK,5315,5363,5260,5348.8,5348.8,5311.05,3744,25143,133786967,
500183,"HFCL LIMITED",A,STK,70.59,71.8,70.35,71.67,71.67,70.32,3488,591578,42117070,
500184,"Himadri Speciality Chemical Lt",A,STK,458.3,467.65,458.3,464.65,464.3,461.2,855,21397,9924010,
500185,"HINDUSTAN CONSTRUCTION CO.LTD.",T,STK,27,28.19,26.6,28.03,28.03,26.85,2979,1414795,39174442,
500186,"HINDUSTAN OIL EXPLORATION CO.L",B,STK,174.55,177.4,173.3,174.85,174.85,173.7,476,36211,6337902,
500187,"AGI GREENPAC LIMITED",A,STK,875.05,888,873.3,880,880,878.6,294,2549,2248240,
500188,"HINDUSTAN ZINC LTD.",A,STK,443.5,448.75,441.75,445.3,445.3,440.85,2631,120398,53621950,
500189,"NDL Ventures Limited",T,STK,87.11,87.28,87.07,87.25,87.25,88,6,810,70580,
500191,"HMT LTD.",Z,STK,57,57.5,55.52,55.82,55.86,56.4,54,3024,172409,
500192,"PRAG BOSIMI SYNTHETICS LTD.",X,STK,1.97,2.02,1.95,1.98,1.98,1.95,58,11676,23003,
500193,"HLV LIMITED",B,STK,12,12.1,11.92,11.97,12,11.81,316,92747,1115882,
500199,"I G PETROCHEMICALS LTD.",B,STK,439.25,440.3,433.65,439.05,438.7,437.6,99,1381,604133,
500201,"INDIA GLYCOLS LTD.",A,STK,826.4,860.05,826.4,853.9,858.2,827.45,2197,33422,28393634,
500202,"INDIA LEASE DEVELOPMENT LTD.",XT,STK,9.54,9.54,9.4,9.4,9.4,9.58,13,1059,10044,
500206,"MARGO FINANCE LIMITED",X,STK,81,81,77.56,78.5,78.5,76.05,47,1028,82094,
500207,"INDO RAMA SYNTHETICS (INDIA) L",T,STK,52.15,54.99,52.15,53.27,53.2,53.32,62,4996,266794,
500209,"INFOSYS LTD.",A,STK,1497.05,1502.4,1473,1479.3,1479.3,1497.1,12601,115052,170216045,
500210,"INGERSOLL-RAND (INDIA) LTD.",A,STK,3798.4,3870,3791,3851.35,3864,3806.9,163,868,3340758,
500213,"INTERNATIONAL TRAVEL HOUSE LTD",X,STK,497.45,497.45,480.15,489,489,487.65,94,1784,869190,
500214,"ION EXCHANGE (INDIA) LTD.",A,STK,421,426.9,416.5,418.85,419,418.95,1516,20386,8584154,
500215,"SUNDROP BRANDS LIMITED",B,STK,849.9,867.45,849.9,862.2,851.1,839.15,361,1276,1095618,
500219,"JAIN IRRIGATION SYSTEMS LTD.",A,STK,53.25,58.06,53.01,57,57,53.06,9706,1767521,99423751,
500220,"JASCH INDUSTRIES LTD.",X,STK,179,185.5,179,184.35,185,184,37,1273,232888,
500227,"JINDAL POLY FILMS LTD.",B,STK,584.05,620,584.05,600.1,597.65,590.6,1615,26705,16212074,
500228,"JSW STEEL LTD.",A,STK,1044.45,1079.5,1041.3,1072.35,1074,1043.55,2974,87383,93160597,
500233,"KAJARIA CERAMICS LTD.",A,STK,1210,1240.55,1204.4,1235.45,1240.55,1209.05,329,4739,5794209,
500234,"KAKATIYA CEMENT SUGAR & INDUST",B,STK,154,162.25,154,159.5,159.5,153.3,130,609,96631,
500235,"KALYANI STEELS LTD.",B,STK,821.05,852.55,821.05,845.9,849.65,827.45,237,3785,3186002,
500238,"WHIRLPOOL OF INDIA LTD.",A,STK,1310.05,1358.2,1310.05,1343,1341.8,1332.5,390,3305,4455821,
500239,"KG DENIM LTD.",X,STK,20.26,21.75,20.04,20.57,20.57,20.22,129,20241,415058,
500240,"KINETIC ENGINEERING LTD.",XT,STK,288.8,294.5,288.8,294.5,294.5,288.75,61,12859,3774475,
500241,"KIRLOSKAR BROTHERS LTD.",A,STK,1930.25,2052,1930.25,2041.15,2043.1,2007.1,437,2120,4310467,
500243,"KIRLOSKAR INDUSTRIES LTD",B,STK,3805.7,3861.05,3805.7,3849.8,3855,3789.7,94,301,1157057,
500245,"KIRLOSKAR FERROUS INDUSTRIES L",A,STK,537.3,555.5,537.3,542.5,542,537.3,1038,33883,18408015,
500246,"ENVAIR ELECTRODYNE LTD.",X,STK,76.11,76.11,72.35,72.4,72.36,76,10,236,17198,
500247,"KOTAK MAHINDRA BANK LTD.",A,STK,1949.95,1964,1930.95,1960.4,1961.35,1942.5,5084,94751,184502333,
500249,"KSB LIMITED",A,STK,810.1,851,810.1,842.4,841.8,830.85,559,4767,4011987,
500250,"L.G.BALAKRISHNAN & BROS.LTD.",B,STK,1300,1366.2,1300,1349.3,1355,1301.4,295,1933,2575387,
500251,"TRENT LTD.",A,STK,5409.45,5498,5350.25,5470.85,5470.85,5409.45,4115,39098,211211956,
500252,"LMW Limited",A,STK,14085.05,14250.45,14052.55,14111.35,14140,14066.3,60,136,1919340,
500253,"LIC HOUSING FINANCE LTD.",A,STK,562.95,562.95,555.6,557.25,557.25,556.65,996,21631,12054052,
500257,"LUPIN LTD.",A,STK,1889.7,1954,1881.9,1951.65,1949.9,1888.95,988,10737,20726310,
500259,"LYKA LABS LTD.",B,STK,101.11,101.85,100.81,101.4,100.98,100.91,19,348,35269,
500260,"THE RAMCO CEMENTS LIMITED",A,STK,1078.55,1093.75,1066.8,1086.85,1086.85,1082.6,440,3655,3938623,
500262,"HYBRID FINANCIAL SERVICES LIMI",T,STK,14.16,15.06,14.15,15.06,15.06,14.35,8,339,4848,
500264,"MAFATLAL INDUSTRIES LTD.",B,STK,147.45,149.5,144.55,147.3,148,144.75,554,53127,7817569,
500265,"MAHARASHTRA SEAMLESS LTD.",A,STK,664.95,671.2,651.75,664,664.75,656.15,518,8060,5361707,
500266,"MAHARASHTRA SCOOTERS LTD.",A,STK,16500,16692.7,16335,16579.25,16692.7,16378.45,244,570,9415175,
500267,"MAJESTIC AUTO LTD.",X,STK,337,344,333.15,335.9,335.6,337,18,320,107617,
500268,"MANALI PETROCHEMICAL LTD.",B,STK,70.09,74.65,68.7,73.77,74,68.75,1301,102788,7497998,
500270,"BARODA RAYON CORPORATION LTD.",X,STK,148,148,144.3,145.25,145.2,144.6,29,634,93093,
500271,"Max Financial Services Limited",A,STK,1619.95,1621,1594.6,1616.6,1617.75,1624.05,953,6221,9998704,
500277,"MID INDIA INDUSTRIES LTD.",X,STK,8.16,8.87,7.8,8.02,7.8,8,23,649,5412,
500279,"MIRC ELECTRONICS LTD.",T,STK,28.29,29.52,28,29.15,28.86,28.12,384,321119,9395955,
500280,"CENTURY ENKA LTD.",B,STK,511.2,512,502.75,505.1,505.1,509.5,57,353,179140,
500282,"MODERN THREADS (INDIA) LTD.",B,STK,55.06,55.06,55.06,55.06,55.06,57.95,2,10,550,
500284,"LORDS CHLORO ALKALI LTD.",T,STK,176.5,186.8,176.5,184.4,186.8,180.3,30,2017,365842,
500285,"SPICEJET LTD.",A,STK,36.1,37,35.7,35.8,35.8,35.93,10698,7132541,258076641,
500288,"MOREPEN LABORATORIES LTD.",A,STK,48.65,50.24,48.37,49.93,50.08,48.5,1522,286719,14195594,
500290,"MRF LTD.",A,STK,153000.05,154300.5,150217,150444.1,150729.2,153943.9,577,727,110129224,
500292,"HEIDELBERGCEMENT INDIA LTD.",B,STK,212.7,214.2,211.8,213.7,213.7,210.3,183,9194,1959568,
500294,"NCC LIMITED",A,STK,211.95,213.6,210.95,212.9,212.9,211.15,2084,117806,25022381,
500295,"VEDANTA LIMITED",A,STK,433.95,441.6,433.1,439.4,439.4,431.45,8719,720345,316291235,
500296,"NAHAR SPINNING MILLS LTD.",B,STK,217.85,220.7,216.75,220.7,220.7,216.1,64,1798,395466,
500298,"Naperol Investments Limited",X,STK,958,960,930,935.4,935.4,936.6,143,1291,1208140,
500300,"GRASIM INDUSTRIES LTD.",A,STK,2779.7,2810.15,2770,2777.05,2784.2,2779.15,5415,104808,290999525,
500302,"PIRAMAL ENTERPRISES LTD.",A,STK,1099.95,1099.95,1079.95,1092.15,1096.5,1080.2,1076,10066,10970994,
500304,"NIIT LTD.",A,STK,115.2,115.3,113.55,114.8,114.95,113.7,321,18311,2099342,
500306,"Jaykay Enterprises Limited",B,STK,150.6,154.8,149.2,150.5,150.5,150.6,586,91001,13835667,
500307,"NIRLON LTD.",B,STK,549.9,549.9,545,546.05,547,543.55,322,8701,4750979,
500312,"OIL AND NATURAL GAS CORPORATIO",A,STK,239.5,241.95,238.55,239.15,239.15,239.45,2798,170552,40870061,
500313,"OIL COUNTRY TUBULAR LTD.",B,STK,82.48,83.45,82.48,83,83,80.75,16,642,53269,
500314,"ORIENTAL HOTELS LTD.",B,STK,140,143,137.45,139.4,138.9,137.35,666,36462,5107941,
500317,"OSWAL AGRO MILLS LTD.",B,STK,83,83,77.02,78.33,78.8,78.17,158,7021,550957,
500319,"INDIAN SUCROSE LTD.",X,STK,97.2,99.1,96.05,97.99,97.5,97.15,49,2581,251729,
500322,"PANYAM CEMENTS & MINERAL INDUS",XT,STK,145,147,141,141,141,145,6,27,3935,
500325,"RELIANCE INDUSTRIES LTD.",A,STK,1369.9,1376.45,1361.15,1371.55,1371.55,1366.3,18347,308664,422483631,
500327,"Pil Italica Lifestyle Limited",T,STK,14.4,14.4,13.72,13.79,13.87,14.01,51,7633,105780,
500330,"RAYMOND LTD.",A,STK,609.75,620.95,608,616.55,616.5,609.75,1044,25229,15494971,
500331,"PIDILITE INDUSTRIES LTD.",A,STK,3135,3150,3106.05,3112.25,3112.25,3127.9,1783,8204,25682650,
500333,"PIX TRANSMISSIONS LTD.",B,STK,1423.2,1447.45,1420,1437.7,1437.7,1423.25,311,1945,2793809,
500335,"BIRLA CORPORATION LTD.",A,STK,1294.05,1311,1292.25,1301.85,1311,1297.65,208,1645,2138733,
500336,"SURYA ROSHNI LTD.",A,STK,292,310.75,290.9,308.6,308.75,291.5,1844,67430,20537683,
500337,"PRIME SECURITIES LTD.",B,STK,266,266,258.8,261.25,263,266.8,35,566,148114,
500338,"PRISM JOHNSON LIMITED.",A,STK,147.35,152.25,147.35,150.25,150.4,150,247,13176,1988998,
500339,"RAIN INDUSTRIES LIMITED",A,STK,136.05,140.3,136.05,139.05,138.85,137.25,448,31950,4439133,
500342,"PRUDENTIAL SUGAR CORPORATION L",B,STK,40,40,37.98,38,38,37.5,74,1693,64816,
500343,"AMJ LAND HOLDINGS LIMITED",B,STK,57.82,58.24,57.5,57.77,57.65,57.82,156,2302,132766,
500346,"PUNJAB COMMUNICATIONS LTD.",T,STK,49.51,49.51,48.7,49.5,49.5,48.66,20,1257,62090,
500350,"RSWM LTD.",B,STK,156,160,154.7,155.15,156,157.1,93,2328,363266,
500354,"RAJSHREE SUGARS & CHEMICALS LT",B,STK,46.4,49.52,46,47.4,46.03,45.36,2053,348394,16416662,
500355,"RALLIS INDIA LTD.",A,STK,356.55,365.85,353,363.7,363.7,357.25,1406,34408,12376411,
500356,"SHREE RAMA NEWSPRINT LTD.",T,STK,30.51,30.51,29.31,30,30,30.08,25,17072,510752,
500357,"RAMA PAPER MILLS LTD.",Z,STK,11.01,11.4,11,11.4,11.4,10.88,9,985,11003,
500360,"RAPICUT CARBIDES LTD.",XT,STK,88.95,92.4,88.5,92.4,92.4,88,92,7983,734161,
500365,"WELSPUN SPECIALTY SOLUTIONS LI",B,STK,30.95,31,30.67,30.99,31,30.85,483,178328,5500499,
500366,"ROLTA INDIA LTD.",Z,STK,2.03,2.04,1.99,2.02,2.02,1.95,48,79179,160695,
500367,"RUBFILA INTERNATIONAL LTD.",B,STK,83.99,86.78,83.9,83.95,83.9,84.8,550,13026,1106248,
500368,"Patanjali Foods Limited",A,STK,1812.45,1822.45,1751.65,1816.85,1816.85,1804.85,1943,73475,132196450,
500370,"SALORA INTERNATIONAL LTD.",X,STK,47.21,47.21,43.99,44.55,44.55,47.22,64,1954,87207,
500378,"JINDAL SAW LTD.",A,STK,205.65,212,204.65,209.6,209.2,205.2,1676,100596,21095866,
500380,"JK LAKSHMI CEMENT LTD.",A,STK,950.25,965,950.25,960.9,961,947.5,298,1750,1680711,
500387,"SHREE CEMENT LTD.",A,STK,29940.1,30235.1,29870.3,29921.15,29954.75,29989.45,327,1956,58588933,
500388,"SHREE KRISHNA PAPER MILLS & IN",X,STK,36.36,36.36,35.84,35.84,35.84,36.56,4,9,324,
500389,"SILVERLINE TECHNOLOGIES LTD.",XT,STK,15.23,15.41,14.95,15.41,15.41,14.68,1551,1142595,17584846,
500390,"RELIANCE INFRASTRUCTURE LTD.",T,STK,286,292.85,282.05,292.75,292.85,278.95,1482,110620,32069594,
500400,"TATA POWER CO.LTD.",A,STK,385.9,389.55,385.55,389.05,389.05,386.1,7051,238491,92494542,
500402,"SPML INFRA LIMITED",B,STK,272,291.75,272,284.45,284.9,277.7,1803,65233,18777118,
500403,"SUNDRAM FASTENERS LTD.",A,STK,1030.5,1030.5,1011.2,1014.65,1013,1024.65,231,1415,1445161,
500404,"SUNFLAG IRON & STEEL CO.LTD.",B,STK,266.9,278.9,266.9,277.65,278,272,683,16855,4667393,
500405,"SUPREME PETROCHEM LTD.",A,STK,778.1,778.9,771.05,773.6,772.7,777.1,146,891,690445,
500407,"SWARAJ ENGINES LTD.",B,STK,4020.95,4083,4017.15,4023.1,4035.45,4059.1,290,1376,5564557,
500408,"TATA ELXSI LTD.",A,STK,5477.75,5477.75,5392.3,5428.55,5428.55,5423.7,1738,5476,29774502,
500410,"ACC LTD.",A,STK,1828.15,1848.1,1817.55,1843.3,1842.8,1821.2,1727,9941,18262510,
500411,"THERMAX LTD.",A,STK,3277.45,3296.8,3240,3259.85,3260.1,3280.9,581,2776,9055649,
500412,"THIRUMALAI CHEMICALS LTD.",A,STK,307,314,303.65,305.4,304.2,308.2,1908,56144,17367385,
500413,"THOMAS COOK (INDIA) LTD.",A,STK,172.05,181.2,172.05,177.6,177.85,173.25,2459,160123,28589388,
500414,"TIMEX GROUP INDIA LTD.",B,STK,328,336.05,322.95,328.85,328.85,325.45,3786,354917,117528217,
500418,"TOKYO PLAST INTERNATIONAL LTD.",B,STK,125.3,125.3,124.7,124.95,124.95,124.05,7,168,20981,
500420,"TORRENT PHARMACEUTICALS LTD.",A,STK,3515.05,3612.95,3515.05,3606.2,3600.05,3583.8,291,1388,4986690,
500421,"TPI INDIA LTD.",X,STK,18.18,19.5,17.72,18.37,18.1,18.53,229,65547,1216449,
500422,"TRANSCHEM LTD.",X,STK,51.5,52.09,47.61,50.43,51.8,51.01,111,3024,149974,
500425,"AMBUJA CEMENTS LTD.",A,STK,568.9,577.35,568.9,574.05,574.05,567.3,2305,54888,31496094,
500426,"UTL INDUSTRIES LIMITED",X,STK,1.56,1.56,1.48,1.5,1.5,1.55,98,128474,196092,
500429,"UNIPHOS ENTERPRISES LTD.",B,STK,155.05,160,153.65,159.45,160,155.3,156,5903,937241,
500439,"VARDHMAN HOLDINGS LTD.",B,STK,3848,3850,3793,3799.05,3799.05,3712,8,17,65175,
500440,"HINDALCO INDUSTRIES LTD.",A,STK,726.3,744,724,743.05,743,721.05,10847,374576,274779309,
500444,"West Coast Paper Mills Limited",B,STK,514.6,515.55,508.05,511.55,514.6,513.4,217,4668,2392950,
500449,"HINDUSTAN ORGANIC CHEMICALS LT",B,STK,35.7,36.99,35.16,36.76,36.6,35.65,325,34898,1263169,
500450,"MPIL CORPORATION LTD.",X,STK,498,521,498,509.5,521,498,4,4,2015,
500456,"PASUPATI ACRYLON LTD.",B,STK,42.15,42.15,41.76,41.81,41.76,41.91,24,465,19524,
500458,"Kore Foods Limited",XT,STK,28.59,30.03,27.17,30.03,30.03,28.6,69,13071,382716,
500459,"PROCTER & GAMBLE HYGIENE & HEA",A,STK,13799,13799,13427,13485.9,13500,13594.45,224,536,7247457,
500460,"MUKAND LTD.",B,STK,135.05,138,133.85,136.65,136.8,133.55,305,13909,1894921,
500463,"BLACK BOX LIMITED",T,STK,448,467,438.05,462.65,458.2,450,289,10659,4820961,
500464,"UCAL LIMITED",B,STK,135.55,138.85,134,134.9,134.1,137.2,125,5264,722933,
500467,"HARRISONS MALAYALAM LTD.",B,STK,213.4,215.45,210.6,210.7,214.25,211.5,99,716,151975,
500469,"FEDERAL BANK LTD.",A,STK,193.55,194.65,192.9,193.15,193.45,193.55,1803,96019,18578187,
500470,"TATA STEEL LTD.",A,STK,158.45,168,158.45,167.8,167.8,158.45,51020,8779590,1452678036,
500472,"SKF INDIA LTD.",A,STK,4570,4590.25,4550,4555.45,4550,4568.6,88,385,1756527,
500477,"ASHOK LEYLAND LTD.",A,STK,132.3,132.3,128.4,130.2,130.2,130.35,3520,521893,67746439,
500480,"CUMMINS INDIA LTD.",A,STK,3836.9,3899.1,3792.25,3886.35,3891,3826.75,2410,19025,73053068,
500483,"TATA COMMUNICATIONS LTD.",A,STK,1551.5,1575,1551.5,1565.4,1569.35,1551.15,1402,24034,37584922,
500488,"ABBOTT INDIA LTD.",A,STK,32490.15,32771.15,32245,32605.9,32245,32356.3,124,254,8267655,
500490,"BAJAJ HOLDINGS & INVESTMENT LT",A,STK,12686,13065.5,12657.4,12963.95,13000,12618.15,728,2172,27905759,
500493,"BHARAT FORGE LTD.",A,STK,1135.1,1140,1130.5,1135.35,1134.25,1134.15,625,8442,9582986,
